bar_in,bar_out,direction,entry,exit,tp,sl,rr,outcome,net_pnl,equity,modal_used,partial_bar,partial_pnl,partial_price,partial_ratio
11840,11842,SHORT,0.72353805,0.7112554499999999,0.7115,0.7375418113770374,0.86,GUARDIAN_MOMENTUM_EXIT,0.8088,87.9998,10.0,,0.0,,
11855,11864,LONG,0.7037517,0.6957519500000001,0.7168344354420108,0.6929293161394974,1.21,GUARDIAN_EXIT,-0.6084,87.3914,10.0,,0.0,,
11874,11881,SHORT,0.67776095,0.68684325,0.6644570522034174,0.6989259744491456,0.63,GUARDIAN_EXIT,-0.71,86.6814,10.0,,0.0,,
11948,11962,LONG,0.60280125,0.6026985,0.6252756438378522,0.5859454546216109,1.33,GUARDIAN_MOMENTUM_EXIT,-0.0485,86.6329,10.0,,0.0,,
12008,12011,LONG,0.4612305,0.48405785,0.5061997684182573,0.42055768289543566,1.11,GUARDIAN_MOMENTUM_EXIT,2.4346,89.0675,10.0,,0.0,,
12040,12044,SHORT,0.51084445,0.5144571,0.4923,0.5272302254588348,1.13,GUARDIAN_EXIT,-0.3936,88.6739,10.0,,0.0,,
12104,12105,SHORT,0.5453272,0.5613622577484766,0.5283,0.5610817168900316,1.08,LOSS,-1.5102,87.1637,10.0,,0.0,,
12129,12143,SHORT,0.57341315,0.5838918,0.5580726361259052,0.5909351284685237,0.88,GUARDIAN_EXIT,-0.9537,86.21,10.0,,0.0,,
12130,12140,SHORT,0.5730133500000001,0.5810903999999999,0.5580115713091179,0.5908504446727205,0.84,GUARDIAN_EXIT,-0.7448,85.4652,10.0,,0.0,,
12132,12144,SHORT,0.5773112,0.588294,0.563143641783293,0.5906418895541767,1.06,GUARDIAN_EXIT,-0.9912,84.474,10.0,,0.0,,
12235,12241,LONG,0.56138055,0.5510508158634119,0.573674633588147,0.5513264791029633,1.22,LOSS,-0.96,83.5139,10.0,,0.0,,
12251,12252,SHORT,0.5626185499999999,0.5492745,0.5503444756638677,0.573468518584033,1.13,GUARDIAN_MOMENTUM_EXIT,1.1459,84.6598,10.0,,0.0,,
12326,12330,SHORT,0.54842565,0.5372685,0.5375,0.5564750024846704,1.36,GUARDIAN_MOMENTUM_EXIT,0.9772,85.637,10.0,,0.0,,
12327,12330,SHORT,0.5490253500000001,0.5372685,0.5410586747198093,0.5563916688200476,1.08,GUARDIAN_MOMENTUM_EXIT,1.0307,86.6677,10.0,,0.0,,
12364,12369,SHORT,0.5476260500000001,0.5338668,0.5383402172272292,0.5566214581931928,1.03,GUARDIAN_MOMENTUM_EXIT,1.2163,87.884,10.0,,0.0,,
12365,12369,SHORT,0.5459269000000001,0.5338668,0.5371325115969321,0.556498597100767,0.83,GUARDIAN_MOMENTUM_EXIT,1.0646,88.9486,10.0,,0.0,,
12367,12369,SHORT,0.5449274000000001,0.5338668,0.5367929482661401,0.5563336129334651,0.71,GUARDIAN_MOMENTUM_EXIT,0.9749,89.9234,10.0,,0.0,,
12368,12369,SHORT,0.54742615,0.5338668,0.5383762918306546,0.5565624645423364,0.99,GUARDIAN_MOMENTUM_EXIT,1.1985,91.1219,10.0,,0.0,,
12373,12397,SHORT,0.5387305000000001,0.5518969358924659,0.5268,0.551621125329801,0.93,LOSS,-0.515,90.6069,10.0,12380.0,0.126,0.536068,0.5
12387,12392,LONG,0.53716845,0.5280847409916362,0.5445727882025567,0.5283489154493608,0.84,LOSS,-0.8855,89.7214,10.0,,0.0,,
12415,12432,SHORT,0.5607195,0.5721441775529309,0.549,0.5718582484287166,1.05,LOSS,-1.0588,88.6626,10.0,,0.0,,
12416,12432,SHORT,0.56061955,0.5721764272125401,0.549,0.5718904819715543,1.03,LOSS,-1.0707,87.5919,10.0,,0.0,,
12417,12427,SHORT,0.55802085,0.5659828499999999,0.5472271791652784,0.5717984177086805,0.78,GUARDIAN_EXIT,-0.7534,86.8385,10.0,,0.0,,
12441,12443,SHORT,0.5711143000000001,0.5813703999334224,0.5578268866621059,0.5810798600034207,1.33,LOSS,-0.9379,85.9006,10.0,,0.0,,
12467,12503,SHORT,0.63118425,0.631499842125,0.609,0.6426504218681409,1.93,TIMEOUT_MOMENTUM,0.3271,86.2277,10.0,12474.0,0.3696,0.621911,0.5
12471,12472,SHORT,0.6253871500000001,0.6129063,0.6105,0.6403017694467554,1.0,GUARDIAN_MOMENTUM_EXIT,0.9578,87.1855,10.0,,0.0,,
12474,12476,SHORT,0.6212892000000001,0.6041019,0.6052331555857523,0.640614011103562,0.83,GUARDIAN_MOMENTUM_EXIT,1.3432,88.5287,10.0,,0.0,,
12566,12568,LONG,0.5196597,0.5205396000000001,0.5399886968306181,0.5014177507923454,1.11,GUARDIAN_EXIT,0.0447,88.5734,10.0,,0.0,,
12754,12765,SHORT,0.4969514,0.5036516999999999,0.4860397676211086,0.5051351242841685,1.33,GUARDIAN_EXIT,-0.7141,87.8593,10.0,,0.0,,
12768,12778,SHORT,0.5004496500000001,0.5072291329257332,0.4921470695872732,0.5069756451031817,1.27,LOSS,-0.0815,87.7778,10.0,12770.0,0.2872,0.494747,0.5
12776,12780,LONG,0.49594784999999997,0.49615180000000003,0.5080469005152884,0.4846752373711779,1.07,GUARDIAN_EXIT,-0.0194,87.7584,10.0,,0.0,,
12788,12812,LONG,0.482241,0.49945015,0.5058,0.4643831640559102,1.32,GUARDIAN_EXIT,1.7443,89.5026,10.0,,0.0,,
12820,12826,SHORT,0.50804585,0.49814895,0.4988,0.5152281510358514,1.29,GUARDIAN_MOMENTUM_EXIT,0.934,90.4367,10.0,,0.0,,
12871,12875,SHORT,0.52323825,0.5298930555475846,0.5147182614308384,0.5296282414268711,1.33,LOSS,-0.6759,89.7607,10.0,,0.0,,
12873,12875,SHORT,0.5228384500000001,0.529858439119136,0.5140638808080521,0.529593642297987,1.3,LOSS,-0.7113,89.0494,10.0,,0.0,,
12883,12886,SHORT,0.53043465,0.52216095,0.519181628790075,0.5472132553024812,0.67,GUARDIAN_EXIT,0.7399,89.7893,10.0,,0.0,,
12897,12899,LONG,0.50895435,0.51804085,0.5221728799851776,0.4990404525111168,1.33,GUARDIAN_EXIT,0.8527,90.642,10.0,,0.0,,
12907,12942,LONG,0.5160579,0.51579987105,0.525460038595155,0.5090062960536337,1.33,GUARDIAN_MOMENTUM_PARTIAL,0.1288,90.7708,10.0,12909.0,0.1713,0.51954,0.5
12971,12987,SHORT,0.53403285,0.5401255640335734,0.5273,0.5398556362154656,1.16,LOSS,-0.1598,90.6109,10.0,12973.0,0.1554,0.530765,0.5
12976,12981,LONG,0.52956465,0.53423275,0.5358598376864466,0.5233262030783884,1.01,GUARDIAN_EXIT,0.4007,91.0117,10.0,,0.0,,
12977,12983,LONG,0.5305651499999999,0.5387305000000001,0.5366076459949204,0.5233893760012699,0.84,GUARDIAN_MOMENTUM_EXIT,0.7295,91.7412,10.0,,0.0,,
12979,12981,LONG,0.53016495,0.53423275,0.535304424769518,0.5236151313076205,0.78,GUARDIAN_EXIT,0.3436,92.0848,10.0,,0.0,,
13054,13060,SHORT,0.523738,0.51015495,0.5145447658932528,0.5321983085266868,1.09,GUARDIAN_MOMENTUM_EXIT,1.2567,93.3415,10.0,,0.0,,
13109,13136,SHORT,0.57971,0.5922363012760631,0.5651486755579689,0.5919403311105078,1.19,LOSS,-0.2822,93.0593,10.0,13113.0,0.288,0.573086,0.5
13129,13136,LONG,0.5754876,0.5939029,0.5872959589356742,0.5653479102660814,1.16,GUARDIAN_MOMENTUM_EXIT,1.56,94.6193,10.0,,0.0,,
13147,13183,SHORT,0.61459255,0.6148998462749999,0.5946,0.6289237958678183,1.4,TIMEOUT_MOMENTUM,0.2848,94.9041,10.0,13151.0,0.3273,0.606603,0.5
13200,13236,LONG,0.5935966500000001,0.5932998516750001,0.6050853238868069,0.5836278315282983,1.15,TIMEOUT_MOMENTUM,0.1203,95.0244,10.0,13204.0,0.1628,0.597401,0.5
13247,13249,LONG,0.6019008,0.6134931,0.6146221120378,0.58451967199055,0.73,GUARDIAN_MOMENTUM_EXIT,0.923,95.9474,10.0,,0.0,,
13294,13299,SHORT,0.66816575,0.6406201499999999,0.6509795898978844,0.6849965400255289,1.02,GUARDIAN_MOMENTUM_EXIT,2.0213,97.9687,10.0,,0.0,,
13412,13418,LONG,0.5388692999999999,0.5287355,0.5564,0.5206012336865026,0.96,GUARDIAN_EXIT,-0.9803,96.9884,10.0,,0.0,,
13423,13425,LONG,0.52836405,0.52043965,0.5436,0.5116995994688479,0.91,GUARDIAN_EXIT,-0.7899,96.1985,10.0,,0.0,,
13424,13460,LONG,0.52836405,0.528099867975,0.5442854385079938,0.5115196528730015,0.95,TIMEOUT_MOMENTUM,0.1101,96.3086,10.0,13435.0,0.1526,0.531534,0.5
13427,13436,LONG,0.52216095,0.54222875,0.5412831101635741,0.5078193298773194,1.33,GUARDIAN_MOMENTUM_EXIT,1.8816,98.1902,10.0,,0.0,,
13465,13475,SHORT,0.5641178,0.5508753,0.5544907841289989,0.5723067539677502,1.18,GUARDIAN_MOMENTUM_EXIT,1.1337,99.3239,10.0,,0.0,,
13468,13475,SHORT,0.5623187000000001,0.5508753,0.5534111581130106,0.5721268854717473,0.91,GUARDIAN_MOMENTUM_EXIT,0.9775,100.3015,10.0,,0.0,,
13501,13504,SHORT,0.55802085,0.5510753999999999,0.5489183422821203,0.5661756269294699,1.12,GUARDIAN_EXIT,0.5823,100.8838,10.0,,0.0,,
13515,13550,SHORT,0.5669164000000001,0.5671998582000001,0.5563,0.5782288580013613,0.94,GUARDIAN_MOMENTUM_PARTIAL,0.2128,101.0966,10.0,13518.0,0.2553,0.56118,0.5
13676,13678,LONG,0.5225611499999999,0.5391303000000001,0.5343297410850846,0.5137347066861865,1.33,GUARDIAN_MOMENTUM_EXIT,1.5454,102.642,10.0,,0.0,,
13677,13678,LONG,0.5217607499999999,0.5391303000000001,0.5330535289404066,0.5132911657946949,1.33,GUARDIAN_MOMENTUM_EXIT,1.6245,104.2665,10.0,,0.0,,
13712,13713,SHORT,0.5778109499999999,0.55697835,0.5561733005907581,0.5940391870569313,1.33,GUARDIAN_MOMENTUM_EXIT,1.7627,106.0292,10.0,,0.0,,
13719,13728,LONG,0.55397685,0.57961005,0.5834,0.536763697981582,1.71,GUARDIAN_EXIT,2.2736,108.3028,10.0,,0.0,,
13720,13756,LONG,0.5616807,0.56139985965,0.5842114534435052,0.5378673116391237,0.95,TIMEOUT,0.2021,108.5048,10.0,13725.0,0.2446,0.567116,0.5
13733,13768,SHORT,0.5753122,0.5755998561,0.5597208409253144,0.5871978397686715,1.31,GUARDIAN_MOMENTUM_PARTIAL,0.3565,108.8613,10.0,13748.0,0.399,0.566183,0.5
13768,13774,LONG,0.5480738999999999,0.54942515,0.55999909318632,0.53791870170342,1.17,GUARDIAN_EXIT,0.0833,108.9446,10.0,,0.0,,
13795,13800,SHORT,0.5650173500000001,0.5704851,0.5543,0.5744268322773696,1.14,GUARDIAN_EXIT,-0.5239,108.4208,10.0,,0.0,,
13803,13805,SHORT,0.5675161,0.56238105,0.5593684322889524,0.5743369169277619,1.19,GUARDIAN_EXIT,0.4124,108.8332,10.0,,0.0,,
13987,13998,LONG,0.51215595,0.5076460500000001,0.5206868142093865,0.5011672839476533,0.78,GUARDIAN_EXIT,-0.4803,108.3529,10.0,,0.0,,
13989,13997,LONG,0.51195585,0.507746,0.5198603657839391,0.5013238710540152,0.74,GUARDIAN_EXIT,-0.4512,107.9017,10.0,,0.0,,
14006,14008,SHORT,0.5139429,0.5211164149924259,0.5065189520042945,0.5208559869989264,1.07,LOSS,-0.7379,107.1638,10.0,,0.0,,
14018,14026,LONG,0.5180589,0.5091665760451337,0.5295757177486959,0.509421286688478,1.33,LOSS,-0.8982,106.2656,10.0,,0.0,,
14023,14027,SHORT,0.5199399,0.5086542,0.504,0.5277113419875226,2.05,GUARDIAN_EXIT,1.0453,107.3109,10.0,,0.0,,
14024,14027,SHORT,0.5149424,0.5086542,0.504,0.5268050832408399,0.92,GUARDIAN_EXIT,0.5706,107.8815,10.0,,0.0,,
14025,14033,SHORT,0.51424275,0.5271345076781322,0.5031584614317551,0.5268710721420612,0.88,LOSS,-0.4702,107.4113,10.0,14029.0,0.1865,0.510455,0.5
14185,14189,SHORT,0.4859569,0.4844421,0.4745157893004132,0.49466027767489673,1.31,GUARDIAN_EXIT,0.1159,107.5271,10.0,,0.0,,
14191,14195,SHORT,0.48585695,0.4734366,0.4738767885167836,0.4948420711124123,1.33,GUARDIAN_MOMENTUM_EXIT,1.2382,108.7653,10.0,,0.0,,
14258,14263,SHORT,0.56601685,0.5808903,0.5432421421994992,0.5992936769501253,0.68,GUARDIAN_EXIT,-1.3539,107.4114,10.0,,0.0,,
14259,14270,SHORT,0.57041465,0.5850924,0.5456,0.5989078533567752,0.87,GUARDIAN_EXIT,-1.3266,106.0849,10.0,,0.0,,
14311,14322,SHORT,0.6030983000000001,0.623735540266516,0.5804,0.6234238283523399,1.12,LOSS,-0.7173,105.3676,10.0,14314.0,0.1682,0.599099,0.5
14312,14322,SHORT,0.60539715,0.623972481564314,0.5804,0.6236606512386946,1.37,LOSS,-0.5346,104.8329,10.0,14314.0,0.2624,0.599099,0.5
14313,14322,SHORT,0.6006995,0.6240110806890721,0.5804,0.6236992310735353,0.88,LOSS,-0.7272,104.1057,10.0,14317.0,0.273,0.594197,0.5
14359,14381,LONG,0.6293145,0.6033607015543268,0.6554643687170513,0.6036625328207371,1.02,LOSS,-0.865,103.2407,10.0,14362.0,0.196,0.634183,0.5
14360,14364,LONG,0.6245120999999999,0.6489753500000001,0.6502953195547777,0.6037541951113056,1.24,GUARDIAN_MOMENTUM_EXIT,1.9186,105.1593,10.0,,0.0,,
14391,14393,SHORT,0.62638665,0.64302135,0.5947223694924295,0.650134860380678,1.33,GUARDIAN_EXIT,-1.3678,103.7914,10.0,,0.0,,
14406,14408,SHORT,0.5913042000000001,0.6063029999999999,0.5621340233564546,0.6149925441608863,1.23,GUARDIAN_EXIT,-1.3083,102.4832,10.0,,0.0,,
14416,14442,LONG,0.6026011499999999,0.5754251630432893,0.6441,0.5757130195530658,1.54,LOSS,-0.9601,101.5231,10.0,14419.0,0.1974,0.607296,0.5
14425,14433,LONG,0.6184090499999999,0.5964221204314816,0.6463271273127299,0.5967204806718175,1.29,LOSS,-0.6786,100.8445,10.0,14427.0,0.2403,0.624288,0.5
14440,14442,SHORT,0.5990003500000001,0.5804901,0.5761626475980819,0.6184094256004795,1.18,GUARDIAN_MOMENTUM_EXIT,1.5051,102.3496,10.0,,0.0,,
14459,14463,LONG,0.5836917,0.60439765,0.6043744469970992,0.5679293132507253,1.31,GUARDIAN_MOMENTUM_EXIT,1.7337,104.0833,10.0,,0.0,,
14460,14463,LONG,0.5874936000000001,0.60439765,0.6076053140641526,0.5680720714839619,1.04,GUARDIAN_EXIT,1.3987,105.482,10.0,,0.0,,
14461,14463,LONG,0.5874936000000001,0.60439765,0.6069770855222656,0.5680291286194336,1.0,GUARDIAN_EXIT,1.3987,106.8807,10.0,,0.0,,
14499,14535,SHORT,0.7068464000000001,0.7071998232000001,0.6673087238662057,0.7421844190334486,1.12,TIMEOUT_MOMENTUM,0.3665,107.2471,10.0,14507.0,0.409,0.695347,0.5
14524,14529,SHORT,0.69355305,0.68984475,0.6684452945930938,0.7123838665551797,1.33,GUARDIAN_EXIT,0.2273,107.4745,10.0,,0.0,,
14525,14531,SHORT,0.6998499000000001,0.7183889559849964,0.6756098453140147,0.7180299410144892,1.33,LOSS,-0.3325,107.1419,10.0,14529.0,0.3597,0.689845,0.5
14585,14591,SHORT,0.67056455,0.7050782275540805,0.6416610915129219,0.7047258646217696,0.85,LOSS,-0.9851,106.1569,10.0,14589.0,0.3317,0.661731,0.5
14619,14622,SHORT,0.78910525,0.7847921999999999,0.7509086767261945,0.8177526799553541,1.33,GUARDIAN_EXIT,0.2333,106.3902,10.0,,0.0,,
14658,14659,SHORT,0.8549723000000001,0.8947055192010952,0.8087387399756314,0.8942583900060922,1.18,LOSS,-2.3637,104.0265,10.0,,0.0,,
14699,14735,SHORT,0.9223386,0.9227997693,0.8445125213271778,0.9807081590046166,1.33,TIMEOUT_MOMENTUM,0.2304,104.257,10.0,14701.0,0.2729,0.912356,0.5
14708,14710,SHORT,0.9133431,0.9142568999999999,0.8454767706960928,0.9725665823259768,1.15,GUARDIAN_EXIT,-0.09,104.1669,10.0,,0.0,,
14723,14735,SHORT,0.8724635500000001,0.9124589077818579,0.8197444082284087,0.9120029063286936,1.33,LOSS,-0.5997,103.5673,10.0,14726.0,0.5764,0.852426,0.5
14798,14804,SHORT,0.9267364000000001,0.9467478638188762,0.9036374941774062,0.9462747264556485,1.18,LOSS,-1.1197,102.4476,10.0,,0.0,,
14816,14828,SHORT,0.96421765,0.96578265,0.9299189093735084,0.993474685156623,1.17,GUARDIAN_EXIT,-0.1212,102.3264,10.0,,0.0,,
14833,14859,LONG,0.95777865,0.9307859932040928,0.9931480246485338,0.9312516190135995,1.33,LOSS,-0.6031,101.7234,10.0,14835.0,0.1315,0.962718,0.5
14852,14854,SHORT,0.9811092000000001,0.9596796,0.9461,1.0027950314126377,1.61,GUARDIAN_EXIT,1.0521,102.7755,10.0,,0.0,,
14853,14871,SHORT,0.9820087500000001,1.0052254987928981,0.9461,1.004723137224286,1.58,LOSS,-0.226,102.5494,10.0,14855.0,0.395,0.966583,0.5
14863,14866,LONG,0.91655805,0.9702146500000001,0.9822,0.8830882917803412,1.96,GUARDIAN_EXIT,2.8871,105.4365,10.0,,0.0,,
14957,14959,LONG,1.13906925,1.1137428500000002,1.1828157683052913,1.0808633704236772,0.75,GUARDIAN_EXIT,-1.1517,104.2848,10.0,,0.0,,
15037,15039,LONG,1.07223585,1.0318210744090384,1.120486877877786,1.0323372430305535,1.21,LOSS,-1.9246,102.3602,10.0,,0.0,,
15064,15068,LONG,0.9382689,0.8941527,1.004171390089818,0.8582243774775455,0.82,GUARDIAN_EXIT,-2.3909,99.9692,10.0,,0.0,,
15066,15068,LONG,0.9386691,0.8941527,0.9946918592230188,0.8606943101942454,0.72,GUARDIAN_EXIT,-2.4113,97.558,10.0,,0.0,,
15104,15112,SHORT,1.0708643,1.02401175,0.9914,1.107290057311213,2.18,GUARDIAN_EXIT,2.1476,99.7056,10.0,,0.0,,
15105,15110,SHORT,1.0936529000000001,1.0334164499999998,1.0342,1.1312218896697182,1.58,GUARDIAN_MOMENTUM_EXIT,2.7139,102.4195,10.0,,0.0,,
15209,15211,SHORT,1.0178908,0.98119035,0.9788287809229091,1.0545655047692726,1.07,GUARDIAN_EXIT,1.7628,104.1823,10.0,,0.0,,
15345,15350,LONG,0.7370683499999999,0.72973495,0.7694165923689118,0.712807168223316,1.33,GUARDIAN_EXIT,-0.5375,103.6448,10.0,,0.0,,
15355,15358,LONG,0.7382689499999999,0.7687154500000001,0.7702011095553466,0.7127169601111634,1.25,GUARDIAN_MOMENTUM_EXIT,2.022,105.6668,10.0,,0.0,,
15362,15371,SHORT,0.7543226500000001,0.7751874,0.7215551901102201,0.7820918649724451,1.18,GUARDIAN_EXIT,-1.423,104.2438,10.0,,0.0,,
15401,15437,SHORT,0.8161917000000001,0.81659979585,0.790381213368612,0.843352621657847,0.95,TIMEOUT_MOMENTUM,0.1341,104.3779,10.0,15408.0,0.1766,0.810505,0.5
15408,15444,SHORT,0.8096949500000001,0.810099797475,0.7903954142855102,0.8263248839286225,1.16,TIMEOUT_MOMENTUM,0.1913,104.5692,10.0,15415.0,0.2338,0.802201,0.5
15423,15427,LONG,0.79589775,0.7960018000000001,0.815293012419584,0.781351303185312,1.33,GUARDIAN_EXIT,-0.0335,104.5357,10.0,,0.0,,
15424,15427,LONG,0.79589775,0.7960018000000001,0.8155336440969727,0.7811708294272703,1.33,GUARDIAN_EXIT,-0.0335,104.5022,10.0,,0.0,,
15505,15541,SHORT,0.77731115,0.777699805575,0.7634118610708747,0.7877356166968439,1.33,TIMEOUT_MOMENTUM,0.1408,104.6431,10.0,15512.0,0.1833,0.771686,0.5
15508,15513,SHORT,0.7764116000000001,0.7621808999999999,0.7622812480659887,0.7870093639505086,1.33,GUARDIAN_MOMENTUM_EXIT,0.8764,105.5195,10.0,,0.0,,
15542,15544,LONG,0.74807385,0.7248374,0.7732415189909102,0.7113080827522725,0.68,GUARDIAN_EXIT,-1.5931,103.9264,10.0,,0.0,,
15670,15673,SHORT,0.8882556500000001,0.9063529499999999,0.863927846465244,0.915081950883689,0.91,GUARDIAN_EXIT,-1.0587,102.8677,10.0,,0.0,,
15676,15689,SHORT,0.8985505,0.9225276212523176,0.8698841481666465,0.9220665879583384,1.22,LOSS,-0.5221,102.3457,10.0,15681.0,0.175,0.892346,0.5
15792,15828,LONG,0.7519758,0.7515998121,0.7814,0.7243354918695776,1.06,TIMEOUT,0.324,102.6696,10.0,15795.0,0.3665,0.762918,0.5
15793,15819,LONG,0.75867915,0.7293125875738238,0.783569444852131,0.7296774262869672,0.86,LOSS,-0.8554,101.8142,10.0,15795.0,0.1423,0.762918,0.5
15795,15831,SHORT,0.76291835,0.763299809175,0.7359,0.7878111775889002,1.09,TIMEOUT_MOMENTUM,0.1021,101.9163,10.0,15799.0,0.1446,0.758579,0.5
15796,15832,SHORT,0.7654171000000001,0.7657998085500001,0.7359,0.7875630205770467,1.33,TIMEOUT_MOMENTUM,0.1832,102.0996,10.0,15799.0,0.2257,0.758579,0.5
15798,15800,SHORT,0.76011975,0.7413704999999999,0.7358895192885171,0.7805575576778707,1.19,GUARDIAN_MOMENTUM_EXIT,1.1933,103.2929,10.0,,0.0,,
15800,15836,LONG,0.7413704999999999,0.74099981475,0.7745,0.7186474700325313,1.46,TIMEOUT,0.2149,103.5078,10.0,15802.0,0.2574,0.748925,0.5
15839,15843,SHORT,0.74152905,0.7285640999999999,0.7252721061088357,0.765064235972791,0.69,GUARDIAN_EXIT,0.8342,104.342,10.0,,0.0,,
15849,15850,LONG,0.7325660999999999,0.7471262500000001,0.7469346207338481,0.718907869816538,1.05,GUARDIAN_MOMENTUM_EXIT,0.9538,105.2957,10.0,,0.0,,
15859,15861,SHORT,0.7425285500000001,0.718359,0.7217748961423058,0.7580937903932707,1.33,GUARDIAN_MOMENTUM_EXIT,1.5875,106.8833,10.0,,0.0,,
15944,15946,SHORT,0.7690153000000001,0.77028495,0.7436689167771029,0.7880250874171729,1.33,GUARDIAN_EXIT,-0.1226,106.7607,10.0,,0.0,,
15951,15963,SHORT,0.7674161,0.7916058110763938,0.7405752761063713,0.7912102059734072,1.13,LOSS,-0.6711,106.0896,10.0,15955.0,0.1469,0.762981,0.5
15955,15956,LONG,0.7629812999999999,0.78450755,0.7853974179501417,0.7411959705124646,1.03,GUARDIAN_MOMENTUM_EXIT,1.3707,107.4602,10.0,,0.0,,
15969,15975,SHORT,0.8017989000000001,0.8186839694762053,0.7798309905864332,0.8182748320601753,1.33,LOSS,-1.0929,106.3673,10.0,,0.0,,
15970,15975,SHORT,0.79969995,0.8171674706643779,0.7769544285082421,0.8167590911188185,1.33,LOSS,-1.1321,105.2352,10.0,,0.0,,
16035,16071,SHORT,0.7462267000000001,0.7465998133500001,0.6656,0.7968340301217578,1.59,TIMEOUT,0.2633,105.4985,10.0,16038.0,0.3058,0.737168,0.5
16119,16122,LONG,0.6980488499999999,0.7200398000000001,0.726930196282424,0.675679663429394,1.29,GUARDIAN_EXIT,1.5352,107.0337,10.0,,0.0,,
16157,16192,LONG,0.69584775,0.695499826125,0.7105970647702152,0.6829126713074462,1.14,GUARDIAN_MOMENTUM_PARTIAL,0.1182,107.1519,10.0,16170.0,0.1607,0.70025,0.5
16187,16189,LONG,0.7039518,0.7140428000000001,0.7161,0.6963784319021676,1.6,GUARDIAN_MOMENTUM_EXIT,0.6767,107.8286,10.0,,0.0,,
16191,16193,SHORT,0.7088454000000001,0.6955476,0.6965489149631687,0.7191741212592078,1.19,GUARDIAN_MOMENTUM_EXIT,0.898,108.7266,10.0,,0.0,,
16219,16225,LONG,0.64042005,0.6422787,0.6648575165530224,0.6083906333617445,0.76,GUARDIAN_EXIT,0.1051,108.8317,10.0,,0.0,,
16246,16282,LONG,0.6061029,0.60579984855,0.6244961908386673,0.5803016772903331,0.71,TIMEOUT_MOMENTUM,0.2774,109.1091,10.0,16251.0,0.3199,0.613793,0.5
16263,16280,SHORT,0.6169913499999999,0.6368664101393162,0.5909156352382925,0.6365481360712806,1.33,LOSS,-0.4851,108.624,10.0,16267.0,0.3503,0.608404,0.5
16291,16294,SHORT,0.63398285,0.62301135,0.619939529547992,0.647110830113002,1.07,GUARDIAN_MOMENTUM_EXIT,0.8253,109.4493,10.0,,0.0,,
16292,16294,SHORT,0.6345825500000001,0.62301135,0.6211316722749265,0.6469627194312684,1.09,GUARDIAN_MOMENTUM_EXIT,0.8717,110.321,10.0,,0.0,,
16299,16302,LONG,0.62661315,0.64817575,0.6425008123562312,0.6110280844109421,1.02,GUARDIAN_MOMENTUM_EXIT,1.6806,112.0016,10.0,,0.0,,
16316,16352,SHORT,0.64657655,0.646899838275,0.625,0.6787265335982618,0.67,TIMEOUT_MOMENTUM,0.1399,112.1415,10.0,16320.0,0.1824,0.641921,0.5
16377,16381,LONG,0.44672324999999996,0.48795590000000005,0.4938,0.4101397777979852,1.29,GUARDIAN_EXIT,4.575,116.7165,10.0,,0.0,,
16411,16447,LONG,0.47373674999999993,0.47349988162499995,0.5,0.45261471888121657,1.24,TIMEOUT,0.1883,116.9048,10.0,16414.0,0.2308,0.478061,0.5
16412,16448,LONG,0.47353664999999995,0.473299881675,0.5,0.452932756363721,1.28,TIMEOUT,0.199,117.1038,10.0,16414.0,0.2415,0.478061,0.5
16413,16449,LONG,0.48384179999999993,0.48359987909999996,0.5089015779391004,0.4528350555152249,0.81,TIMEOUT,0.183,117.2868,10.0,16420.0,0.2255,0.488156,0.5
16414,16417,LONG,0.47853914999999997,0.48055960000000003,0.5019909575472205,0.4532370481131949,0.93,GUARDIAN_EXIT,0.1711,117.458,10.0,,0.0,,
16420,16456,SHORT,0.48815580000000003,0.4883998779,0.4667873242460189,0.5053421189384952,1.24,TIMEOUT_MOMENTUM,0.1962,117.6541,10.0,16427.0,0.2387,0.483542,0.5
16523,16526,SHORT,0.4571713,0.44732354999999996,0.4451645387162767,0.46617637096279246,1.33,GUARDIAN_EXIT,1.037,118.6912,10.0,,0.0,,
16533,16536,LONG,0.43941959999999997,0.4593702,0.45959567220713504,0.42325598194821623,1.25,GUARDIAN_MOMENTUM_EXIT,2.2301,120.9213,10.0,,0.0,,
16566,16568,SHORT,0.48365805,0.46233104999999997,0.4716441361381073,0.4967034784654732,0.92,GUARDIAN_MOMENTUM_EXIT,2.1648,123.086,10.0,,0.0,,
16608,16643,SHORT,0.49805085000000004,0.49829987542500004,0.48097252038577787,0.5136695824035555,1.09,GUARDIAN_MOMENTUM_PARTIAL,0.5122,123.5983,10.0,16624.0,0.5547,0.487043,0.5
16642,16648,SHORT,0.5031483,0.5034516,0.4898937396434342,0.5130892202674243,1.33,GUARDIAN_EXIT,-0.0701,123.5281,10.0,,0.0,,
16648,16684,SHORT,0.5029484,0.5031998741999999,0.4882726899998801,0.51556892750003,1.16,TIMEOUT_MOMENTUM,0.2134,123.7415,10.0,16650.0,0.2559,0.497849,0.5
16690,16709,SHORT,0.48185895,0.49393103538698363,0.47112217683864605,0.49368419329033847,0.91,LOSS,-0.4869,123.2546,10.0,16694.0,0.1695,0.478639,0.5
16699,16703,LONG,0.47853914999999997,0.47196390000000005,0.4894727311278491,0.47033896415411314,1.33,GUARDIAN_EXIT,-0.727,122.5276,10.0,,0.0,,
