bar_in,bar_out,direction,entry,exit,tp,sl,rr,outcome,net_pnl,equity,modal_used,partial_bar,partial_pnl,partial_price,partial_ratio
18221,18228,SHORT,8.01599e-06,7.833914999999999e-06,7.87e-06,8.088171380983264e-06,2.02,GUARDIAN_MOMENTUM_EXIT,1.0957,-0.4548,10.0,,0.0,,
18222,18228,SHORT,7.986005e-06,7.833914999999999e-06,7.87e-06,8.060562196852161e-06,1.56,GUARDIAN_MOMENTUM_EXIT,0.9122,0.4574,10.0,,0.0,,
18258,18261,SHORT,6.81659e-06,6.793395e-06,6.48e-06,7.117404411631141e-06,1.12,GUARDIAN_EXIT,0.1301,0.5876,10.0,,0.0,,
18323,18339,SHORT,6.766615000000001e-06,6.8534249999999995e-06,6.609383712825384e-06,6.9793078217936535e-06,0.74,GUARDIAN_EXIT,-0.6815,-0.0939,10.0,,0.0,,
18438,18474,SHORT,7.466265e-06,7.469998132499999e-06,6.92e-06,7.657506614977513e-06,2.86,TIMEOUT,0.7051,0.6112,10.0,18456.0,0.7476,7e-06,0.5
18474,18498,SHORT,7.186405e-06,7.332307693069021e-06,7.031831514466679e-06,7.32864337138333e-06,1.09,LOSS,-0.2818,0.3294,10.0,18489.0,0.2558,7e-06,0.5
18593,18596,LONG,7.78389e-06,7.966015e-06,7.970593835001565e-06,7.613324041249608e-06,1.09,GUARDIAN_EXIT,1.1299,1.4593,10.0,,0.0,,
18742,18766,SHORT,7.5962e-06,7.563779999999999e-06,7.382464767732375e-06,7.833433808066906e-06,0.9,GUARDIAN_EXIT,0.1734,1.6327,10.0,,0.0,,
18743,18765,SHORT,7.646175e-06,7.543769999999999e-06,7.44e-06,7.830309300324652e-06,1.12,GUARDIAN_EXIT,0.6296,2.2624,10.0,,0.0,,
18826,18845,SHORT,7.716140000000002e-06,7.443719999999999e-06,7.539514181370036e-06,7.85415645465749e-06,1.28,GUARDIAN_MOMENTUM_EXIT,1.7253,3.9876,10.0,,0.0,,
19041,19042,SHORT,7.716140000000002e-06,7.842777196249298e-06,7.46e-06,7.838857767365615e-06,2.09,LOSS,-0.8606,3.127,10.0,,0.0,,
19066,19067,SHORT,8.03598e-06,7.74387e-06,7.687883358659645e-06,8.297052481005265e-06,1.33,GUARDIAN_MOMENTUM_EXIT,1.7775,4.9046,10.0,,0.0,,
19081,19117,SHORT,8.295850000000001e-06,8.299997925000001e-06,7.9e-06,8.617240460823373e-06,1.23,TIMEOUT_MOMENTUM,0.0857,4.9902,10.0,19086.0,0.1282,8e-06,0.5
19082,19118,SHORT,8.33583e-06,8.339997914999999e-06,7.9e-06,8.612275066046924e-06,1.58,TIMEOUT_MOMENTUM,0.2049,5.1951,10.0,19086.0,0.2474,8e-06,0.5
19083,19119,SHORT,8.35582e-06,8.359997909999999e-06,7.95e-06,8.608638390574e-06,1.61,TIMEOUT_MOMENTUM,0.2641,5.4592,10.0,19086.0,0.3066,8e-06,0.5
19084,19086,SHORT,8.285855e-06,8.254125e-06,7.943908579343464e-06,8.615486605164133e-06,1.04,GUARDIAN_EXIT,0.1515,5.6107,10.0,,0.0,,
19182,19184,LONG,7.733865e-06,7.81609e-06,7.872040322071833e-06,7.615456169482041e-06,1.17,GUARDIAN_EXIT,0.4916,6.1023,10.0,,0.0,,
19190,19201,SHORT,7.746125e-06,7.833914999999999e-06,7.6114301594435246e-06,7.863673710139118e-06,1.15,GUARDIAN_EXIT,-0.6067,5.4956,10.0,,0.0,,
19207,19229,SHORT,7.706145e-06,7.853925e-06,7.53586073665562e-06,7.972571065836096e-06,0.64,GUARDIAN_EXIT,-0.9988,4.4968,10.0,,0.0,,
19233,19268,SHORT,7.846075e-06,7.849998037499999e-06,7.700346729349954e-06,8.05643206766251e-06,0.69,GUARDIAN_MOMENTUM_PARTIAL,0.1262,4.623,10.0,19251.0,0.1687,8e-06,0.5
19234,19252,SHORT,7.85607e-06,7.823909999999999e-06,7.71e-06,8.05624112530751e-06,0.73,GUARDIAN_MOMENTUM_EXIT,0.1647,4.7876,10.0,,0.0,,
19289,19292,SHORT,7.876060000000001e-06,7.773885e-06,7.765059853690475e-06,7.959310109732147e-06,1.33,GUARDIAN_MOMENTUM_EXIT,0.6086,5.3963,10.0,,0.0,,
19297,19298,SHORT,7.876060000000001e-06,7.62381e-06,7.713373176866386e-06,7.998075117350213e-06,1.33,GUARDIAN_MOMENTUM_EXIT,1.5614,6.9577,10.0,,0.0,,
19481,19483,SHORT,8.445775000000001e-06,8.26413e-06,8.237938002096432e-06,8.631959249475891e-06,1.12,GUARDIAN_MOMENTUM_EXIT,1.0354,7.993,10.0,,0.0,,
19541,19543,LONG,8.224109999999999e-06,8.295850000000001e-06,8.35452217205076e-06,8.10739695698731e-06,1.12,GUARDIAN_EXIT,0.3962,8.3892,10.0,,0.0,,
19685,19690,SHORT,9.805095e-06,9.454725e-06,9.45e-06,1.0147795978105478e-05,1.04,GUARDIAN_MOMENTUM_EXIT,1.7467,10.1358,10.0,,0.0,,
19833,19835,SHORT,1.047476e-05,1.0235114999999999e-05,1.012e-05,1.0701088201413622e-05,1.57,GUARDIAN_EXIT,1.1039,11.2398,10.0,,0.0,,
19834,19835,SHORT,1.0604695e-05,1.0235114999999999e-05,1.014e-05,1.0848846107891805e-05,1.9,GUARDIAN_MOMENTUM_EXIT,1.7025,12.9423,10.0,,0.0,,
19924,19930,LONG,8.474235e-06,8.485755000000001e-06,8.692957242329391e-06,8.295319439417652e-06,1.22,GUARDIAN_EXIT,0.028,12.9703,10.0,,0.0,,
20185,20191,SHORT,8.27586e-06,8.114055e-06,8.146168835933525e-06,8.412422791016618e-06,0.95,GUARDIAN_MOMENTUM_EXIT,0.9376,13.9078,10.0,,0.0,,
20365,20389,LONG,7.613804999999999e-06,7.61619e-06,7.77485235963465e-06,7.4597381600913375e-06,1.05,GUARDIAN_EXIT,-0.0243,13.8835,10.0,,0.0,,
20366,20380,LONG,7.64382e-06,7.55622e-06,7.794061045016696e-06,7.462439738745826e-06,0.83,GUARDIAN_EXIT,-0.613,13.2705,10.0,,0.0,,
20587,20609,SHORT,7.53623e-06,7.313655e-06,7.35e-06,7.618489007635345e-06,2.26,GUARDIAN_MOMENTUM_EXIT,1.4367,14.7072,10.0,,0.0,,
20633,20635,LONG,7.193595e-06,7.2863550000000005e-06,7.31146896052963e-06,7.060531509867592e-06,0.89,GUARDIAN_MOMENTUM_EXIT,0.6047,15.3119,10.0,,0.0,,
20909,20914,SHORT,7.37631e-06,7.293644999999999e-06,7.2798919387127636e-06,7.454104515321809e-06,1.24,GUARDIAN_EXIT,0.5203,15.8323,10.0,,0.0,,
20983,20987,SHORT,7.4562700000000005e-06,7.2836399999999994e-06,7.333135364107239e-06,7.630783658973191e-06,0.71,GUARDIAN_MOMENTUM_EXIT,1.1176,16.9499,10.0,,0.0,,
21118,21123,SHORT,7.226385000000001e-06,7.1835899999999994e-06,7.1539581716600805e-06,7.280705121254941e-06,1.33,GUARDIAN_EXIT,0.2561,17.206,10.0,,0.0,,
21257,21267,SHORT,6.93653e-06,7.026777469313029e-06,6.83e-06,7.023265836394832e-06,1.23,LOSS,-0.6905,16.5155,10.0,,0.0,,
21269,21305,SHORT,7.0964500000000005e-06,7.0999982250000004e-06,6.93e-06,7.179046280932963e-06,2.02,TIMEOUT_MOMENTUM,0.1464,16.6618,10.0,21282.0,0.1889,7e-06,0.5
21521,21528,LONG,7.4537249999999995e-06,7.316340000000001e-06,7.76e-06,7.211473430497257e-06,1.26,GUARDIAN_EXIT,-0.9616,15.7002,10.0,,0.0,,
21557,21592,SHORT,8.055970000000002e-06,8.059997985e-06,7.73e-06,8.296630676634433e-06,1.35,GUARDIAN_MOMENTUM_PARTIAL,0.7108,16.4111,10.0,21559.0,0.7533,8e-06,0.5
21641,21646,SHORT,8.01599e-06,7.90395e-06,7.87866479628143e-06,8.124331300929643e-06,1.27,GUARDIAN_EXIT,0.6589,17.0699,10.0,,0.0,,
21725,21727,SHORT,8.005995e-06,7.873934999999998e-06,7.836929546510534e-06,8.1327940901171e-06,1.33,GUARDIAN_MOMENTUM_EXIT,0.7848,17.8547,10.0,,0.0,,
21841,21843,SHORT,8.33583e-06,8.174085e-06,8.119738873280815e-06,8.524022781679797e-06,1.15,GUARDIAN_EXIT,0.9302,18.7849,10.0,,0.0,,
22092,22100,LONG,8.6043e-06,8.67566e-06,8.970327570098549e-06,8.308493107475361e-06,1.24,GUARDIAN_EXIT,0.3747,19.1595,10.0,,0.0,,
22286,22321,SHORT,8.47576e-06,8.632806458156138e-06,8.28e-06,8.628492212050113e-06,1.28,LOSS,-0.2798,18.8798,10.0,22293.0,0.2135,8e-06,0.5
22287,22321,SHORT,8.445775000000001e-06,8.631006597068653e-06,8.29900199822628e-06,8.626693250443432e-06,0.81,LOSS,0.0208,18.9006,10.0,22308.0,0.5991,8e-06,0.5
22288,22321,SHORT,8.47576e-06,8.6294467174595e-06,8.32e-06,8.625134150384308e-06,1.04,LOSS,-0.2699,18.6307,10.0,22293.0,0.2135,8e-06,0.5
22289,22303,SHORT,8.435780000000002e-06,8.254125e-06,8.303314945334406e-06,8.6231162636664e-06,0.71,GUARDIAN_MOMENTUM_EXIT,1.0367,19.6674,10.0,,0.0,,
22509,22517,SHORT,9.085455e-06,9.325562827490247e-06,8.801845494791615e-06,9.320902376302096e-06,1.2,LOSS,-0.383,19.2844,10.0,22512.0,0.3077,9e-06,0.5
22510,22517,SHORT,9.115440000000002e-06,9.321440450491545e-06,8.848311762152734e-06,9.316782059461816e-06,1.33,LOSS,-0.2884,18.996,10.0,22514.0,0.3066,9e-06,0.5
22539,22575,SHORT,1.0384805000000001e-05,1.0389997402500001e-05,9.31e-06,1.0900429196734311e-05,2.08,TIMEOUT,0.3202,19.3162,10.0,22541.0,0.3627,1e-05,0.5
22603,22605,SHORT,1.021489e-05,1.0375185000000001e-05,9.97e-06,1.04993201661107e-05,0.86,GUARDIAN_EXIT,-0.8246,18.4916,10.0,,0.0,,
22617,22650,SHORT,1.0264865e-05,1.051421902531653e-05,9.949006827819965e-06,1.0508964543045008e-05,1.29,LOSS,-0.465,18.0266,10.0,22619.0,0.1723,1e-05,0.5
22637,22651,LONG,1.012506e-05,9.824274848106605e-06,1.040830222868793e-05,9.829189442828017e-06,0.96,LOSS,-0.5236,17.5031,10.0,22640.0,0.2491,1e-05,0.5
22638,22651,LONG,1.0165079999999999e-05,9.817719535025725e-06,1.0474556598196205e-05,9.822630850450949e-06,0.9,LOSS,-0.7346,16.7684,10.0,22640.0,0.1497,1e-05,0.5
22650,22651,SHORT,1.045477e-05,9.674835e-06,1.012e-05,1.0698732764537937e-05,1.37,GUARDIAN_MOMENTUM_EXIT,3.69,20.4585,10.0,,0.0,,
22733,22734,SHORT,1.0044975000000001e-05,9.944969999999998e-06,9.81e-06,1.0256726076406947e-05,1.11,GUARDIAN_MOMENTUM_EXIT,0.4578,20.9163,10.0,,0.0,,
22865,22876,SHORT,1.013493e-05,1.0334158100772987e-05,9.898955584115997e-06,1.0328993603971002e-05,1.22,LOSS,-0.3219,20.5943,10.0,22867.0,0.1995,1e-05,0.5
22953,22989,SHORT,1.09945e-05,1.0999997249999999e-05,1.065e-05,1.1363876072240109e-05,0.93,TIMEOUT_MOMENTUM,0.0942,20.6885,10.0,22968.0,0.1367,1.1e-05,0.5
22954,22990,SHORT,1.1004495e-05,1.10099972475e-05,1.065e-05,1.1361359262608093e-05,0.99,TIMEOUT_MOMENTUM,0.1167,20.8052,10.0,22968.0,0.1592,1.1e-05,0.5
22970,23005,SHORT,1.0954520000000001e-05,1.095999726e-05,1.0666938603549249e-05,1.1170206047338066e-05,1.33,GUARDIAN_MOMENTUM_PARTIAL,0.5055,21.3108,10.0,22986.0,0.548,1.1e-05,0.5
23184,23185,SHORT,1.0764615000000001e-05,1.0900928402463325e-05,1.0590127450490324e-05,1.089548066213226e-05,1.33,LOSS,-0.6732,20.6376,10.0,,0.0,,
23257,23293,SHORT,9.805095e-06,9.809997547499999e-06,9.550952445812254e-06,1.0153535638546937e-05,0.73,TIMEOUT_MOMENTUM,0.19,20.8276,10.0,23261.0,0.2325,1e-05,0.5
23425,23432,LONG,1.0095044999999999e-05,9.90487513796362e-06,1.0341998262679843e-05,9.909830052990115e-06,1.33,LOSS,-0.3253,20.5022,10.0,23429.0,0.1756,1e-05,0.5
23478,23484,SHORT,9.905045e-06,9.694845e-06,9.713452149999055e-06,1.0097898212500238e-05,0.99,GUARDIAN_MOMENTUM_EXIT,1.0211,21.5233,10.0,,0.0,,
23670,23705,SHORT,9.185405e-06,9.1899977025e-06,8.979071444416414e-06,9.361583388895896e-06,1.17,GUARDIAN_MOMENTUM_PARTIAL,0.1527,21.676,10.0,23672.0,0.1952,9e-06,0.5
23720,23725,SHORT,8.915539999999999e-06,8.76438e-06,8.749475829504091e-06,9.041516042623977e-06,1.32,GUARDIAN_MOMENTUM_EXIT,0.8077,22.4838,10.0,,0.0,,
23721,23725,SHORT,8.89555e-06,8.76438e-06,8.727627718903545e-06,9.041980570274113e-06,1.15,GUARDIAN_EXIT,0.6973,23.1811,10.0,,0.0,,
23776,23779,SHORT,9.03548e-06,9.114555e-06,8.918151551615892e-06,9.169332112096028e-06,0.88,GUARDIAN_EXIT,-0.4776,22.7035,10.0,,0.0,,
23781,23785,SHORT,9.07546e-06,8.98449e-06,8.962715872808716e-06,9.168186031797822e-06,1.22,GUARDIAN_EXIT,0.4612,23.1647,10.0,,0.0,,
23813,23820,SHORT,9.115440000000002e-06,8.96448e-06,8.9914070141967e-06,9.281008246450826e-06,0.75,GUARDIAN_MOMENTUM_EXIT,0.788,23.9527,10.0,,0.0,,
24073,24091,SHORT,9.225385e-06,9.34467e-06,9.038921205379267e-06,9.426615948655183e-06,0.93,GUARDIAN_EXIT,-0.6865,23.2662,10.0,,0.0,,
24074,24080,SHORT,9.1954e-06,9.294645e-06,9.020464711328699e-06,9.423733822167825e-06,0.77,GUARDIAN_EXIT,-0.5796,22.6866,10.0,,0.0,,
24080,24092,SHORT,9.285355000000001e-06,9.41031670313089e-06,9.125009805089605e-06,9.405613896182799e-06,1.33,LOSS,-0.7129,21.9737,10.0,,0.0,,
24109,24114,SHORT,9.365315000000001e-06,9.454725e-06,9.22783957081177e-06,9.504368857297058e-06,0.99,GUARDIAN_EXIT,-0.5173,21.4563,10.0,,0.0,,
24111,24115,SHORT,9.405295000000001e-06,9.48474e-06,9.272880122076397e-06,9.504606158442704e-06,1.33,GUARDIAN_EXIT,-0.4623,20.994,10.0,,0.0,,
24148,24153,SHORT,9.485255e-06,9.564779999999999e-06,9.350708266555912e-06,9.613636683361022e-06,1.05,GUARDIAN_EXIT,-0.4592,20.5348,10.0,,0.0,,
24149,24153,SHORT,9.49525e-06,9.564779999999999e-06,9.370642831015124e-06,9.611151792246219e-06,1.08,GUARDIAN_EXIT,-0.4061,20.1286,10.0,,0.0,,
24153,24183,SHORT,9.555220000000001e-06,9.683079347571166e-06,9.39119303005675e-06,9.678240227457438e-06,1.33,LOSS,-0.1516,19.9771,10.0,24155.0,0.213,9e-06,0.5
24154,24157,SHORT,9.505245000000002e-06,9.374685e-06,9.341754959382518e-06,9.627862530463114e-06,1.33,GUARDIAN_MOMENTUM_EXIT,0.6468,20.6239,10.0,,0.0,,
24197,24199,SHORT,9.595200000000001e-06,9.374685e-06,9.453675751547513e-06,9.701343186339367e-06,1.33,GUARDIAN_MOMENTUM_EXIT,1.1091,21.733,10.0,,0.0,,
24198,24201,SHORT,9.485255e-06,9.34467e-06,9.298600651341178e-06,9.696663587164706e-06,0.88,GUARDIAN_MOMENTUM_EXIT,0.7011,22.434,10.0,,0.0,,
24245,24247,SHORT,9.7951e-06,9.904949999999999e-06,9.623431929184294e-06,9.962917017703926e-06,1.02,GUARDIAN_EXIT,-0.6007,21.8333,10.0,,0.0,,
24255,24272,SHORT,9.885055000000002e-06,9.834915e-06,9.63352497728285e-06,1.0112882505679288e-05,1.1,GUARDIAN_EXIT,0.2136,22.0469,10.0,,0.0,,
24256,24262,SHORT,9.855070000000001e-06,1.0015005e-05,9.61041064697847e-06,1.0111164838255383e-05,0.96,GUARDIAN_EXIT,-0.8514,21.1955,10.0,,0.0,,
24353,24363,SHORT,9.83508e-06,9.824909999999999e-06,9.629388131271477e-06,9.989348901546393e-06,1.33,GUARDIAN_EXIT,0.0117,21.2072,10.0,,0.0,,
24357,24363,SHORT,9.81509e-06,9.824909999999999e-06,9.598630040241868e-06,1.0024114989939533e-05,1.04,GUARDIAN_EXIT,-0.09,21.1171,10.0,,0.0,,
24358,24363,SHORT,9.825085e-06,9.824909999999999e-06,9.621486368209621e-06,1.0020899657947595e-05,1.04,GUARDIAN_EXIT,-0.0391,21.078,10.0,,0.0,,
24359,24362,SHORT,9.845075000000002e-06,9.714855e-06,9.657956185781672e-06,1.0016779703554581e-05,1.09,GUARDIAN_MOMENTUM_EXIT,0.6213,21.6994,10.0,,0.0,,
24382,24386,SHORT,9.625185e-06,9.414704999999998e-06,9.446548048496868e-06,9.854659237875783e-06,0.78,GUARDIAN_MOMENTUM_EXIT,1.0534,22.7528,10.0,,0.0,,
24447,24450,LONG,9.48474e-06,9.345325e-06,9.645708783272129e-06,9.309757804181968e-06,0.92,GUARDIAN_EXIT,-0.7749,21.9778,10.0,,0.0,,
24479,24493,SHORT,9.635179999999999e-06,9.72133029942982e-06,9.526790582135835e-06,9.716472063398122e-06,1.33,LOSS,-0.4871,21.4908,10.0,,0.0,,
24487,24493,SHORT,9.635179999999999e-06,9.722118790768952e-06,9.52573978574852e-06,9.717260160688608e-06,1.33,LOSS,-0.4912,20.9996,10.0,,0.0,,
24496,24506,SHORT,9.665165000000001e-06,9.48474e-06,9.55623743162589e-06,9.757231892093528e-06,1.18,GUARDIAN_MOMENTUM_EXIT,0.8934,21.893,10.0,,0.0,,
24509,24511,LONG,9.554775e-06,9.645175000000002e-06,9.707865722346845e-06,9.421727319413287e-06,1.15,GUARDIAN_EXIT,0.4331,22.326,10.0,,0.0,,
24510,24512,LONG,9.564779999999999e-06,9.725135e-06,9.713458626033931e-06,9.422830343491516e-06,1.05,GUARDIAN_MOMENTUM_EXIT,0.7983,23.1243,10.0,,0.0,,
24523,24524,SHORT,1.0204895e-05,1.0443002317291922e-05,9.85e-06,1.0437783425579133e-05,1.52,LOSS,-1.2066,21.9177,10.0,,0.0,,
24544,24549,SHORT,1.0884555000000001e-05,1.0885439999999999e-05,1.029e-05,1.1562582344205085e-05,0.88,GUARDIAN_EXIT,-0.0441,21.8736,10.0,,0.0,,
24579,24582,SHORT,1.383308e-05,1.4037014999999999e-05,1.213e-05,1.5063526956613954e-05,1.38,GUARDIAN_EXIT,-0.7771,21.0965,10.0,,0.0,,
24838,24840,LONG,3.2046015e-05,3.4552715000000007e-05,3.3731351160596017e-05,2.9688665959850997e-05,0.71,GUARDIAN_MOMENTUM_EXIT,3.8711,24.9676,10.0,,0.0,,
24847,24883,SHORT,3.334332e-05,3.3359991659999996e-05,3.150020252962584e-05,3.569077936759354e-05,0.79,TIMEOUT_MOMENTUM,0.3924,25.3599,10.0,24850.0,0.4349,3.3e-05,0.5
24858,24894,SHORT,3.35832e-05,3.35999916e-05,3.1918800790125056e-05,3.483149940740621e-05,1.33,TIMEOUT_MOMENTUM,0.2923,25.6522,10.0,24861.0,0.3348,3.3e-05,0.5
24889,24908,SHORT,3.298350000000001e-05,3.390698522434958e-05,3.1774779727670076e-05,3.389004020424746e-05,1.33,LOSS,-0.0703,25.5819,10.0,24900.0,0.6597,3.2e-05,0.5
24935,24937,SHORT,3.0274855e-05,2.8704345e-05,2.8225727513521365e-05,3.328228187161966e-05,0.68,GUARDIAN_EXIT,2.5538,28.1357,10.0,,0.0,,
24960,24964,SHORT,2.9335325e-05,2.8414199999999996e-05,2.8072703884503816e-05,3.0685655278874045e-05,0.94,GUARDIAN_MOMENTUM_EXIT,1.53,29.6657,10.0,,0.0,,
25081,25089,SHORT,2.7086450000000002e-05,2.8042753915666008e-05,2.6011491816427748e-05,2.802873954589306e-05,1.14,LOSS,-1.8053,27.8604,10.0,,0.0,,
25083,25089,SHORT,2.702648e-05,2.8029327585544688e-05,2.60052002976724e-05,2.80153199255819e-05,1.03,LOSS,-1.8953,25.9651,10.0,,0.0,,
25106,25110,SHORT,2.7556215e-05,2.6193089999999998e-05,2.6429959111160366e-05,2.8891563972209907e-05,0.84,GUARDIAN_MOMENTUM_EXIT,2.4334,28.3984,10.0,,0.0,,
25170,25183,SHORT,2.7736125000000002e-05,2.8376588986728463e-05,2.7046493868651824e-05,2.8362407782837046e-05,1.1,LOSS,-1.1946,27.2039,10.0,,0.0,,
25171,25183,SHORT,2.77861e-05,2.8521673788498e-05,2.7116419686164913e-05,2.8507420078458774e-05,0.93,LOSS,-1.3636,25.8402,10.0,,0.0,,
25173,25183,SHORT,2.8005990000000002e-05,2.851480135669405e-05,2.736378567538609e-05,2.8500551081153477e-05,1.3,LOSS,-0.346,25.4942,10.0,25178.0,0.1382,2.8e-05,0.5
25211,25217,SHORT,3.014492e-05,3.1185585e-05,2.8550986180147353e-05,3.193848345496316e-05,0.89,GUARDIAN_EXIT,-1.7661,23.7281,10.0,,0.0,,
25213,25219,SHORT,3.0454765000000003e-05,3.145571999999999e-05,2.897452137531068e-05,3.191006090617233e-05,1.02,GUARDIAN_EXIT,-1.6833,22.0448,10.0,,0.0,,
25214,25219,SHORT,3.0524730000000005e-05,3.145571999999999e-05,2.9113852191935926e-05,3.189271945201602e-05,1.03,GUARDIAN_EXIT,-1.565,20.4798,10.0,,0.0,,
25222,25225,SHORT,3.1284350000000005e-05,2.9754869999999997e-05,2.994e-05,3.224584181216864e-05,1.4,GUARDIAN_MOMENTUM_EXIT,2.4045,22.8843,10.0,,0.0,,
25237,25241,SHORT,3.0134925000000004e-05,3.0985485e-05,2.88626972984732e-05,3.1508056925381696e-05,0.93,GUARDIAN_EXIT,-1.4513,21.433,10.0,,0.0,,
25259,25295,SHORT,3.162418000000001e-05,3.163999209e-05,3.041017099957832e-05,3.315350225010542e-05,0.79,TIMEOUT_MOMENTUM,0.2749,21.7079,10.0,25268.0,0.3174,3.1e-05,0.5
25289,25295,LONG,3.079539e-05,3.0169200220589835e-05,3.161018684430237e-05,3.018429236677322e-05,1.33,LOSS,-1.0567,20.6513,10.0,,0.0,,
25359,25363,LONG,2.863431e-05,2.7698205403576358e-05,2.9426064262825986e-05,2.7712061434293503e-05,0.86,LOSS,-1.6746,18.9767,10.0,,0.0,,
25433,25468,SHORT,2.7596195e-05,2.76099930975e-05,2.6682875104033125e-05,2.8708329973991717e-05,0.82,GUARDIAN_MOMENTUM_PARTIAL,0.3064,19.2831,10.0,25436.0,0.3489,2.7e-05,0.5
25488,25495,SHORT,2.8095945000000003e-05,2.8764375e-05,2.737e-05,2.916065481885255e-05,0.68,GUARDIAN_EXIT,-1.2295,18.0535,10.0,,0.0,,
25489,25495,SHORT,2.8235875e-05,2.8764375e-05,2.737e-05,2.915256750967221e-05,0.94,GUARDIAN_EXIT,-0.9759,17.0777,10.0,,0.0,,
25490,25495,SHORT,2.810594e-05,2.8764375e-05,2.737e-05,2.9147558508382582e-05,0.71,GUARDIAN_EXIT,-1.2113,15.8663,10.0,,0.0,,
25527,25535,SHORT,2.8935525e-05,2.936360438612969e-05,2.8384318438441192e-05,2.9348929921169105e-05,1.33,LOSS,-0.12,15.7464,10.0,25530.0,0.2799,2.9e-05,0.5
25535,25538,SHORT,2.8895545e-05,2.8224104999999997e-05,2.813864932593654e-05,2.9463216755547595e-05,1.33,GUARDIAN_MOMENTUM_EXIT,1.1218,16.8682,10.0,,0.0,,
25549,25555,SHORT,2.7736125000000002e-05,2.6943465e-05,2.7004244528466002e-05,2.86829701178835e-05,0.77,GUARDIAN_MOMENTUM_EXIT,1.3889,18.2571,10.0,,0.0,,
25565,25568,LONG,2.6993489999999998e-05,2.7796095000000003e-05,2.797e-05,2.6324784009381553e-05,1.46,GUARDIAN_EXIT,1.4467,19.7038,10.0,,0.0,,
25676,25679,SHORT,2.2128930000000003e-05,2.3279777381401186e-05,2.093635676101474e-05,2.3268143309746314e-05,1.05,LOSS,-2.6403,17.0635,10.0,,0.0,,
25790,25792,SHORT,2.2898545e-05,2.2881435e-05,2.223801877006392e-05,2.361513155748402e-05,0.92,GUARDIAN_EXIT,-0.0026,17.0608,10.0,,0.0,,
25827,25863,SHORT,2.6956515000000003e-05,2.69699932575e-05,2.57194483128241e-05,2.8159266671793977e-05,1.03,TIMEOUT_MOMENTUM,0.2967,17.3575,10.0,25832.0,0.3392,2.7e-05,0.5
25828,25864,SHORT,2.7016485e-05,2.7029993242499998e-05,2.5837693871114215e-05,2.8144697782221446e-05,1.04,TIMEOUT_MOMENTUM,0.3514,17.7089,10.0,25832.0,0.3939,2.7e-05,0.5
25837,25844,SHORT,2.622688e-05,2.6953469999999997e-05,2.514468278234419e-05,2.7350549304413954e-05,0.96,GUARDIAN_EXIT,-1.4252,16.2837,10.0,,0.0,,
25838,25845,SHORT,2.6376805e-05,2.7223605e-05,2.5228234078031636e-05,2.7367142730492092e-05,1.16,GUARDIAN_EXIT,-1.6452,14.6385,10.0,,0.0,,
25839,25845,SHORT,2.6396795e-05,2.7223605e-05,2.530536686762742e-05,2.7352857033093146e-05,1.14,GUARDIAN_EXIT,-1.6061,13.0324,10.0,,0.0,,
25850,25880,SHORT,2.7066460000000003e-05,2.797128892717163e-05,2.599721891185755e-05,2.7957310272035613e-05,1.2,LOSS,-0.5557,12.4767,10.0,25858.0,0.31,2.7e-05,0.5
25861,25870,SHORT,2.6856565e-05,2.6703345e-05,2.6076834959735652e-05,2.7514932510066087e-05,1.18,GUARDIAN_EXIT,0.2453,12.7219,10.0,,0.0,,
25877,25879,LONG,2.643321e-05,2.7256365000000003e-05,2.71324046165395e-05,2.5908814037595374e-05,1.33,GUARDIAN_MOMENTUM_EXIT,1.517,14.239,10.0,,0.0,,
25884,25920,SHORT,2.7116435000000003e-05,2.7129993217500002e-05,2.616138898018261e-05,2.837876150495435e-05,0.76,TIMEOUT_MOMENTUM,0.2208,14.4598,10.0,25888.0,0.2633,2.7e-05,0.5
26005,26007,SHORT,2.4837575000000002e-05,2.4282134999999998e-05,2.4405504824637487e-05,2.5228017543840627e-05,1.11,GUARDIAN_MOMENTUM_EXIT,1.0781,15.5379,10.0,,0.0,,
26109,26118,SHORT,2.3188400000000003e-05,2.377820583887655e-05,2.2417836429949634e-05,2.3766322677537782e-05,1.33,LOSS,-0.462,15.0759,10.0,26114.0,0.2039,2.3e-05,0.5
26142,26178,SHORT,2.5597195000000003e-05,2.56099935975e-05,2.4609569479564794e-05,2.633791414032641e-05,1.33,TIMEOUT_MOMENTUM,0.1889,15.2649,10.0,26147.0,0.2314,2.5e-05,0.5
26145,26147,SHORT,2.536731e-05,2.5362675e-05,2.447416236491966e-05,2.6543286908770084e-05,0.76,GUARDIAN_EXIT,-0.0309,15.234,10.0,,0.0,,
26147,26155,SHORT,2.5337325e-05,2.4452219999999997e-05,2.4446916331872986e-05,2.654260216703175e-05,0.74,GUARDIAN_MOMENTUM_EXIT,1.7066,16.9406,10.0,,0.0,,
26148,26155,SHORT,2.536731e-05,2.4452219999999997e-05,2.4550289154289922e-05,2.6524255211427518e-05,0.71,GUARDIAN_MOMENTUM_EXIT,1.7637,18.7043,10.0,,0.0,,
26185,26189,SHORT,2.546726e-05,2.4202095e-05,2.447e-05,2.596069041333117e-05,2.02,GUARDIAN_MOMENTUM_EXIT,2.4439,21.1482,10.0,,0.0,,
